unit_id,name,faction,points,quality,defense,models,matches,wins,losses,draws,win_rate,game_win_rate
17967,"Veterans","MERGED ALL TXT",115,4,5,5,36502,12381,24094,27,33.9187,41.1373
17966,"Veterans","MERGED ALL TXT",100,4,5,5,36502,11812,24654,36,32.3599,38.9025
17965,"Veterans","MERGED ALL TXT",155,4,5,5,36502,10307,26100,95,28.2368,23.2797
17964,"Veterans","MERGED ALL TXT",110,4,5,5,36502,10446,25964,92,28.6176,27.998
17963,"Veterans","MERGED ALL TXT",125,4,5,5,36502,11244,25180,78,30.8038,27.4761
17962,"Veterans","MERGED ALL TXT",125,4,5,5,36502,9924,26550,28,27.1876,28.1241
17961,"Veterans","MERGED ALL TXT",150,4,5,5,36502,12621,23815,66,34.5762,28.7514
17960,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10668,25757,77,29.2258,28.0967
17959,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14741,21725,36,40.3841,47.4318
17958,"Veterans","MERGED ALL TXT",135,4,5,5,36502,10498,25904,100,28.7601,27.5701
17957,"Veterans","MERGED ALL TXT",125,4,5,5,36502,11013,25411,78,30.1709,26.3186
17956,"Veterans","MERGED ALL TXT",150,4,5,5,36502,13207,23220,75,36.1816,31.2632
17955,"Veterans","MERGED ALL TXT",140,4,5,5,36502,10234,26172,96,28.0368,24.3963
17954,"Veterans","MERGED ALL TXT",150,4,5,5,36502,15393,21067,42,42.1703,47.5553
17953,"Veterans","MERGED ALL TXT",145,4,5,5,36502,11148,25263,91,30.5408,25.6576
17952,"Veterans","MERGED ALL TXT",120,4,5,5,36502,13581,22884,37,37.2062,43.9167
17951,"Veterans","MERGED ALL TXT",140,4,5,5,36502,10897,25521,84,29.8532,27.8488
17950,"Veterans","MERGED ALL TXT",125,4,5,5,36502,13509,22951,42,37.0089,43.6378
17949,"Veterans","MERGED ALL TXT",165,4,5,5,36502,15415,21051,36,42.2306,50.0796
17948,"Veterans","MERGED ALL TXT",105,4,5,5,36502,8239,28160,103,22.5714,23.3717
17947,"Veterans","MERGED ALL TXT",130,4,5,5,36502,16781,19682,39,45.9728,50.1415
17946,"Veterans","MERGED ALL TXT",150,4,5,5,36502,13376,23057,69,36.6446,31.7528
17945,"Veterans","MERGED ALL TXT",145,4,5,5,36502,11645,24742,115,31.9024,27.8323
17944,"Veterans","MERGED ALL TXT",150,4,5,5,36502,12309,24104,89,33.7214,29.9387
17943,"Veterans","MERGED ALL TXT",150,4,5,5,36502,16026,20434,42,43.9044,49.3414
17942,"Veterans","MERGED ALL TXT",120,4,5,5,36502,12317,24126,59,33.7434,28.5989
17941,"Veterans","MERGED ALL TXT",140,4,5,5,36502,15714,20743,45,43.0497,48.3187
17940,"Veterans","MERGED ALL TXT",135,4,5,5,36502,15032,21434,36,41.1813,46.6241
17939,"Veterans","MERGED ALL TXT",130,4,5,5,36502,13537,22890,75,37.0856,32.0846
17938,"Veterans","MERGED ALL TXT",125,4,5,5,36502,13322,23102,78,36.4966,32.517
17937,"Veterans","MERGED ALL TXT",145,4,5,5,36502,15071,21391,40,41.2881,48.1837
17936,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10655,25750,97,29.1902,25.1888
17935,"Veterans","MERGED ALL TXT",100,4,5,5,36502,9766,26638,98,26.7547,26.4784
17934,"Veterans","MERGED ALL TXT",135,4,5,5,36502,14594,21876,32,39.9814,46.8044
17933,"Veterans","MERGED ALL TXT",150,4,5,5,36502,15018,21457,27,41.143,46.9003
17932,"Veterans","MERGED ALL TXT",100,4,5,5,36502,4178,32240,84,11.4459,15.8254
17931,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14413,22054,35,39.4855,44.8679
17930,"Veterans","MERGED ALL TXT",150,4,5,5,36502,11994,24433,75,32.8585,28.2857
17929,"Veterans","MERGED ALL TXT",160,4,5,5,36502,10929,25489,84,29.9408,26.6359
17928,"Veterans","MERGED ALL TXT",125,4,5,5,36502,11212,25178,112,30.7161,28.035
17927,"Veterans","MERGED ALL TXT",120,4,5,5,36502,12368,24109,25,33.8831,31.8807
17926,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10848,25564,90,29.7189,26.9114
17925,"Veterans","MERGED ALL TXT",165,4,5,5,36502,10839,25568,95,29.6943,26.7699
17924,"Veterans","MERGED ALL TXT",150,4,5,5,36502,9801,26603,98,26.8506,23.6243
17923,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10291,26135,76,28.193,26.4715
17922,"Veterans","MERGED ALL TXT",140,4,5,5,36502,12198,24225,79,33.4173,29.0786
17921,"Veterans","MERGED ALL TXT",145,4,5,5,36502,13930,22496,76,38.1623,32.3004
17920,"Veterans","MERGED ALL TXT",125,4,5,5,36502,12074,24344,84,33.0776,28.221
17919,"Veterans","MERGED ALL TXT",150,4,5,5,36502,10425,25983,94,28.5601,24.4415
17918,"Veterans","MERGED ALL TXT",110,4,5,5,36502,10471,25931,100,28.6861,27.191
17917,"Veterans","MERGED ALL TXT",125,4,5,5,36502,14772,21689,41,40.469,45.8652
17916,"Veterans","MERGED ALL TXT",165,4,5,5,36502,12086,24344,72,33.1105,29.2359
17915,"Veterans","MERGED ALL TXT",145,4,5,5,36502,12974,23501,27,35.5433,43.0763
17914,"Veterans","MERGED ALL TXT",140,4,5,5,36502,10156,26246,100,27.8231,25.4441
17913,"Veterans","MERGED ALL TXT",80,4,5,5,36502,4386,32034,82,12.0158,16.7786
17912,"Veterans","MERGED ALL TXT",125,4,5,5,36502,12571,23906,25,34.4392,41.5474
17911,"Veterans","MERGED ALL TXT",155,4,5,5,36502,15671,20802,29,42.9319,50.1067
17910,"Veterans","MERGED ALL TXT",115,4,5,5,36502,12040,24386,76,32.9845,30.2304
17909,"Veterans","MERGED ALL TXT",115,4,5,5,36502,8944,27427,131,24.5028,23.4694
17908,"Veterans","MERGED ALL TXT",140,4,5,5,36502,11980,24434,88,32.8201,27.7153
17907,"Veterans","MERGED ALL TXT",115,4,5,5,36502,9676,26730,96,26.5081,23.2595
17906,"Veterans","MERGED ALL TXT",130,4,5,5,36502,8675,27702,125,23.7658,24.144
17905,"Veterans","MERGED ALL TXT",105,4,5,5,36502,8575,27837,90,23.4919,21.844
17904,"Veterans","MERGED ALL TXT",125,4,5,5,36502,10359,26035,108,28.3793,25.1066
17903,"Veterans","MERGED ALL TXT",140,4,5,5,36502,9982,26427,93,27.3464,24.2978
17902,"Veterans","MERGED ALL TXT",155,4,5,5,36502,9157,27223,122,25.0863,23.2413
17901,"Veterans","MERGED ALL TXT",85,4,5,5,36502,9563,26902,37,26.1986,32.875
17900,"Veterans","MERGED ALL TXT",135,4,5,5,36502,15916,20559,27,43.6031,49.6749
17899,"Veterans","MERGED ALL TXT",145,4,5,5,36502,7457,28917,128,20.429,22.2279
17898,"Veterans","MERGED ALL TXT",115,4,5,5,36502,10905,25501,96,29.8751,28.7044
17897,"Veterans","MERGED ALL TXT",105,4,5,5,36502,9133,27260,109,25.0205,25.2092
17896,"Veterans","MERGED ALL TXT",135,4,5,5,36502,10326,26068,108,28.2889,26.9596
17895,"Veterans","MERGED ALL TXT",140,4,5,5,36502,14518,21955,29,39.7732,46.4255
17894,"Veterans","MERGED ALL TXT",105,4,5,5,36502,8104,28285,113,22.2015,23.2224
17893,"Veterans","MERGED ALL TXT",130,4,5,5,36502,13893,22536,73,38.0609,32.4733
17892,"Veterans","MERGED ALL TXT",135,4,5,5,36502,15147,21311,44,41.4964,46.2748
17891,"Veterans","MERGED ALL TXT",160,4,5,5,36502,11457,24959,86,31.3873,27.5488
17890,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12239,24190,73,33.5297,30.0241
17889,"Veterans","MERGED ALL TXT",95,4,5,5,36502,12968,23503,31,35.5268,42.2259
17888,"Veterans","MERGED ALL TXT",145,4,5,5,36502,12509,23897,96,34.2694,30.5134
17887,"Veterans","MERGED ALL TXT",135,4,5,5,36502,8595,27801,106,23.5467,23.6563
17886,"Veterans","MERGED ALL TXT",160,4,5,5,36502,16363,20113,26,44.8277,51.4828
17885,"Veterans","MERGED ALL TXT",145,4,5,5,36502,12760,23648,94,34.957,30.5254
17884,"Veterans","MERGED ALL TXT",155,4,5,5,36502,15196,21269,37,41.6306,46.5671
17883,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14638,21822,42,40.1019,46.0198
17882,"Veterans","MERGED ALL TXT",130,4,5,5,36502,11459,25013,30,31.3928,39.1828
17881,"Veterans","MERGED ALL TXT",145,4,5,5,36502,11438,24960,104,31.3353,27.8802
17880,"Veterans","MERGED ALL TXT",150,4,5,5,36502,11838,24567,97,32.4311,28.3176
17879,"Veterans","MERGED ALL TXT",135,4,5,5,36502,9584,26805,113,26.2561,25.4012
17878,"Veterans","MERGED ALL TXT",110,4,5,5,36502,9358,27050,94,25.637,23.441
17877,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12383,24050,69,33.9242,29.2682
17876,"Veterans","MERGED ALL TXT",95,4,5,5,36502,6547,29839,116,17.936,21.6959
17875,"Veterans","MERGED ALL TXT",115,4,5,5,36502,8371,28111,20,22.933,19.3009
17874,"Veterans","MERGED ALL TXT",130,4,5,5,36502,10252,26146,104,28.0861,27.9098
17873,"Veterans","MERGED ALL TXT",125,4,5,5,36502,10119,26281,102,27.7218,27.5532
17872,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10057,26369,76,27.5519,25.599
17871,"Veterans","MERGED ALL TXT",165,4,5,5,36502,16957,19504,41,46.455,50.8648
17870,"Veterans","MERGED ALL TXT",95,4,5,5,36502,8102,28301,99,22.196,23.3762
17869,"Veterans","MERGED ALL TXT",130,4,5,5,36502,12218,24196,88,33.4721,29.1197
17868,"Veterans","MERGED ALL TXT",160,4,5,5,36502,12304,24121,77,33.7077,30.3279
17867,"Veterans","MERGED ALL TXT",110,4,5,5,36502,13667,22801,34,37.4418,43.445
17866,"Veterans","MERGED ALL TXT",110,4,5,5,36502,10241,26174,87,28.056,25.4024
17865,"Veterans","MERGED ALL TXT",145,4,5,5,36502,9886,26521,95,27.0834,24.5054
17864,"Veterans","MERGED ALL TXT",145,4,5,5,36502,10457,25962,83,28.6477,27.4114
17863,"Veterans","MERGED ALL TXT",145,4,5,5,36502,14252,22214,36,39.0444,47.2277
17862,"Veterans","MERGED ALL TXT",100,4,5,5,36502,7153,29237,112,19.5962,21.3915
17861,"Veterans","MERGED ALL TXT",125,4,5,5,36502,8832,27542,128,24.1959,23.8452
17860,"Veterans","MERGED ALL TXT",155,4,5,5,36502,14814,21654,34,40.5841,45.8625
17859,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14418,22053,31,39.4992,46.1685
17858,"Veterans","MERGED ALL TXT",145,4,5,5,36502,9406,26993,103,25.7685,25.5826
17857,"Veterans","MERGED ALL TXT",100,4,5,5,36502,13599,22876,27,37.2555,43.2635
17856,"Veterans","MERGED ALL TXT",125,4,5,5,36502,14304,22173,25,39.1869,46.1372
17855,"Veterans","MERGED ALL TXT",150,4,5,5,36502,10840,25575,87,29.697,26.1415
17854,"Veterans","MERGED ALL TXT",135,4,5,5,36502,13407,23040,55,36.7295,31.6264
17853,"Veterans","MERGED ALL TXT",95,4,5,5,36502,10114,26296,92,27.7081,27.1154
17852,"Veterans","MERGED ALL TXT",160,4,5,5,36502,11591,24825,86,31.7544,28.6919
17851,"Veterans","MERGED ALL TXT",100,4,5,5,36502,12158,24312,32,33.3078,39.5585
17850,"Veterans","MERGED ALL TXT",125,4,5,5,36502,9511,26881,110,26.0561,24.7796
17849,"Veterans","MERGED ALL TXT",145,4,5,5,36502,9069,27330,103,24.8452,25.4042
17848,"Veterans","MERGED ALL TXT",130,4,5,5,36502,9666,26748,88,26.4807,25.7559
17847,"Veterans","MERGED ALL TXT",160,4,5,5,36502,10170,26241,91,27.8615,24.768
17846,"Veterans","MERGED ALL TXT",130,4,5,5,36502,8171,28211,120,22.3851,22.6537
17845,"Veterans","MERGED ALL TXT",130,4,5,5,36502,12336,24092,74,33.7954,29.9343
17844,"Veterans","MERGED ALL TXT",145,4,5,5,36502,11926,24488,88,32.6722,28.8886
17843,"Veterans","MERGED ALL TXT",125,4,5,5,36502,12504,23916,82,34.2557,30.6293
17842,"Veterans","MERGED ALL TXT",140,4,5,5,36502,13293,23184,25,36.4172,42.8397
17841,"Veterans","MERGED ALL TXT",135,4,5,5,36502,11183,25244,75,30.6367,27.0081
17840,"Veterans","MERGED ALL TXT",145,4,5,5,36502,10412,25991,99,28.5245,25.5785
17839,"Veterans","MERGED ALL TXT",115,4,5,5,36502,9135,27261,106,25.026,26.2748
17838,"Veterans","MERGED ALL TXT",120,4,5,5,36502,12900,23574,28,35.3405,42.4581
17837,"Veterans","MERGED ALL TXT",120,4,5,5,36502,11415,25062,25,31.2723,28.8719
17836,"Veterans","MERGED ALL TXT",140,4,5,5,36502,8930,27468,104,24.4644,24.0371
17835,"Veterans","MERGED ALL TXT",140,4,5,5,36502,16201,20268,33,44.3839,48.4496
17834,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12771,23699,32,34.9871,41.8709
17833,"Veterans","MERGED ALL TXT",165,4,5,5,36502,11397,25014,91,31.2229,26.09
17832,"Veterans","MERGED ALL TXT",140,4,5,5,36502,11061,25352,89,30.3024,27.2348
17831,"Veterans","MERGED ALL TXT",140,4,5,5,36502,10645,25764,93,29.1628,26.6945
17830,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14572,21895,35,39.9211,45.4009
17829,"Veterans","MERGED ALL TXT",125,4,5,5,36502,9571,26830,101,26.2205,24.0057
17828,"Veterans","MERGED ALL TXT",170,4,5,5,36502,12452,23980,70,34.1132,28.4645
17827,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12239,24187,76,33.5297,29.8958
17826,"Veterans","MERGED ALL TXT",125,4,5,5,36502,10592,25803,107,29.0176,27.0483
17825,"Veterans","MERGED ALL TXT",165,4,5,5,36502,7584,28798,120,20.7769,20.8471
17824,"Veterans","MERGED ALL TXT",135,4,5,5,36502,13176,23275,51,36.0967,29.2433
17823,"Veterans","MERGED ALL TXT",105,4,5,5,36502,12795,23673,34,35.0529,42.1492
17822,"Veterans","MERGED ALL TXT",135,4,5,5,36502,8439,27935,128,23.1193,22.7473
17821,"Veterans","MERGED ALL TXT",160,4,5,5,36502,9265,27141,96,25.3822,23.3838
17820,"Veterans","MERGED ALL TXT",135,4,5,5,36502,11878,24535,89,32.5407,28.3244
17819,"Veterans","MERGED ALL TXT",120,4,5,5,36502,9773,26619,110,26.7739,24.8055
17818,"Veterans","MERGED ALL TXT",155,4,5,5,36502,10603,25789,110,29.0477,26.5374
17817,"Veterans","MERGED ALL TXT",145,4,5,5,36502,14109,22359,34,38.6527,46.3952
17816,"Veterans","MERGED ALL TXT",110,4,5,5,36502,8993,27395,114,24.637,24.6618
17815,"Veterans","MERGED ALL TXT",125,4,5,5,36502,8986,27418,98,24.6178,22.9932
17814,"Veterans","MERGED ALL TXT",145,4,5,5,36502,11945,24468,89,32.7242,27.6931
17813,"Veterans","MERGED ALL TXT",125,4,5,5,36502,15520,20948,34,42.5182,47.9619
17812,"Veterans","MERGED ALL TXT",105,4,5,5,36502,11429,25032,41,31.3106,38.6286
17811,"Veterans","MERGED ALL TXT",115,4,5,5,36502,14323,22146,33,39.2389,45.097
17810,"Veterans","MERGED ALL TXT",95,4,5,5,36502,9118,27278,106,24.9795,24.9503
17809,"Veterans","MERGED ALL TXT",110,4,5,5,36502,6247,30141,114,17.1141,20.086
17808,"Veterans","MERGED ALL TXT",155,4,5,5,36502,12804,23607,91,35.0775,30.6329
17807,"Veterans","MERGED ALL TXT",160,4,5,5,36502,15399,21058,45,42.1867,47.7162
17806,"Veterans","MERGED ALL TXT",130,4,5,5,36502,10383,26018,101,28.445,26.3701
17805,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10935,25493,74,29.9573,28.403
17804,"Veterans","MERGED ALL TXT",120,4,5,5,36502,8849,27537,116,24.2425,24.2632
17803,"Veterans","MERGED ALL TXT",115,4,5,5,36502,13312,23162,28,36.4692,43.1254
17802,"Veterans","MERGED ALL TXT",120,4,5,5,36502,8120,28253,129,22.2454,22.0287
17801,"Veterans","MERGED ALL TXT",115,4,5,5,36502,9927,26473,102,27.1958,24.577
17800,"Veterans","MERGED ALL TXT",140,4,5,5,36502,10054,26339,109,27.5437,25.3712
17799,"Veterans","MERGED ALL TXT",130,4,5,5,36502,15231,21241,30,41.7265,47.1982
17798,"Veterans","MERGED ALL TXT",170,4,5,5,36502,11934,24465,103,32.6941,28.0953
17797,"Veterans","MERGED ALL TXT",140,4,5,5,36502,8360,28037,105,22.9029,23.8569
17796,"Veterans","MERGED ALL TXT",165,4,5,5,36502,9933,26459,110,27.2122,25.0151
17795,"Veterans","MERGED ALL TXT",130,4,5,5,36502,6852,29528,122,18.7716,19.8299
17794,"Veterans","MERGED ALL TXT",135,4,5,5,36502,16522,19947,33,45.2633,49.6519
17793,"Veterans","MERGED ALL TXT",125,4,5,5,36502,9897,26483,122,27.1136,25.1254
17792,"Veterans","MERGED ALL TXT",135,4,5,5,36502,15540,20918,44,42.573,48.2451
17791,"Veterans","MERGED ALL TXT",115,4,5,5,36502,8999,27395,108,24.6534,23.3725
17790,"Veterans","MERGED ALL TXT",160,4,5,5,36502,15428,21046,28,42.2662,48.2325
17789,"Veterans","MERGED ALL TXT",130,4,5,5,36502,9971,26432,99,27.3163,24.8328
17788,"Veterans","MERGED ALL TXT",125,4,5,5,36502,13676,22773,53,37.4664,43.1967
17787,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10144,26273,85,27.7903,25.7939
17786,"Veterans","MERGED ALL TXT",150,4,5,5,36502,16465,20003,34,45.1071,49.1262
17785,"Veterans","MERGED ALL TXT",120,4,5,5,36502,16035,20424,43,43.9291,48.8135
17784,"Veterans","MERGED ALL TXT",130,4,5,5,36502,11025,25458,19,30.2038,25.68
17783,"Veterans","MERGED ALL TXT",165,4,5,5,36502,14513,21952,37,39.7595,47.462
17782,"Veterans","MERGED ALL TXT",150,4,5,5,36502,11674,24750,78,31.9818,27.9772
17781,"Veterans","MERGED ALL TXT",150,4,5,5,36502,15888,20579,35,43.5264,48.7409
17780,"Veterans","MERGED ALL TXT",115,4,5,5,36502,10917,25477,108,29.908,27.631
17779,"Veterans","MERGED ALL TXT",115,4,5,5,36502,12038,24387,77,32.979,29.952
17778,"Veterans","MERGED ALL TXT",150,4,5,5,36502,10589,25841,72,29.0094,25.6163
17777,"Veterans","MERGED ALL TXT",110,4,5,5,36502,13538,22928,36,37.0884,43.0137
17776,"Veterans","MERGED ALL TXT",95,4,5,5,36502,7680,28709,113,21.0399,23.9495
17775,"Veterans","MERGED ALL TXT",125,4,5,5,36502,13357,23112,33,36.5925,42.5877
17774,"Veterans","MERGED ALL TXT",155,4,5,5,36502,11722,24672,108,32.1133,28.4228
17773,"Veterans","MERGED ALL TXT",135,4,5,5,36502,10393,26093,16,28.4724,23.8791
17772,"Veterans","MERGED ALL TXT",140,4,5,5,36502,14752,21707,43,40.4142,47.8434
17771,"Veterans","MERGED ALL TXT",150,4,5,5,36502,14579,21892,31,39.9403,47.0123
17770,"Veterans","MERGED ALL TXT",175,4,5,5,36502,16031,20439,32,43.9181,48.2154
17769,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14649,21813,40,40.132,46.1704
17768,"Veterans","MERGED ALL TXT",110,4,5,5,36502,11666,24736,100,31.9599,28.3295
17767,"Veterans","MERGED ALL TXT",130,4,5,5,36502,15585,20885,32,42.6963,47.4166
17766,"Veterans","MERGED ALL TXT",145,4,5,5,36502,13572,22843,87,37.1815,31.6833
17765,"Veterans","MERGED ALL TXT",155,4,5,5,36502,16086,20384,32,44.0688,49.1525
17764,"Veterans","MERGED ALL TXT",115,4,5,5,36502,11020,25403,79,30.1901,28.7567
17763,"Veterans","MERGED ALL TXT",80,4,5,5,36502,7325,29074,103,20.0674,23.2277
17762,"Veterans","MERGED ALL TXT",150,4,5,5,36502,15888,20585,29,43.5264,48.1736
17761,"Veterans","MERGED ALL TXT",125,4,5,5,36502,9914,26567,21,27.1602,28.7841
17760,"Veterans","MERGED ALL TXT",145,4,5,5,36502,14430,22001,71,39.5321,32.5372
17759,"Veterans","MERGED ALL TXT",140,4,5,5,36502,12415,23984,103,34.0118,30.2945
17758,"Veterans","MERGED ALL TXT",110,4,5,5,36502,7881,28512,109,21.5906,23.6217
17757,"Veterans","MERGED ALL TXT",130,4,5,5,36502,9365,27018,119,25.6561,24.5128
17756,"Veterans","MERGED ALL TXT",130,4,5,5,36502,11152,25264,86,30.5518,26.7842
17755,"Veterans","MERGED ALL TXT",145,4,5,5,36502,11647,24763,92,31.9078,29.7085
17754,"Veterans","MERGED ALL TXT",130,4,5,5,36502,15803,20662,37,43.2935,48.7372
17753,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10956,25436,110,30.0148,27.5279
17752,"Veterans","MERGED ALL TXT",140,4,5,5,36502,13895,22564,43,38.0664,44.3195
17751,"Veterans","MERGED ALL TXT",155,4,5,5,36502,9187,27200,115,25.1685,24.6436
17750,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12238,24157,107,33.5269,29.4632
17749,"Veterans","MERGED ALL TXT",120,4,5,5,36502,8796,27608,98,24.0973,22.4841
17748,"Veterans","MERGED ALL TXT",155,4,5,5,36502,11706,24694,102,32.0695,29.0774
17747,"Veterans","MERGED ALL TXT",160,4,5,5,36502,9643,26761,98,26.4177,23.5168
17746,"Veterans","MERGED ALL TXT",125,4,5,5,36502,13177,23265,60,36.0994,31.6575
17745,"Veterans","MERGED ALL TXT",145,4,5,5,36502,12436,24039,27,34.0694,42.0345
17744,"Veterans","MERGED ALL TXT",140,4,5,5,36502,11360,25049,93,31.1216,27.8118
17743,"Veterans","MERGED ALL TXT",155,4,5,5,36502,10942,25454,106,29.9764,27.4337
17742,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14978,21483,41,41.0334,46.1573
17741,"Veterans","MERGED ALL TXT",135,4,5,5,36502,10411,25991,100,28.5217,25.2989
17740,"Veterans","MERGED ALL TXT",135,4,5,5,36502,9487,26898,117,25.9904,25.5436
17739,"Veterans","MERGED ALL TXT",160,4,5,5,36502,11665,24758,79,31.9572,27.0185
17738,"Veterans","MERGED ALL TXT",145,4,5,5,36502,14689,21778,35,40.2416,45.9185
17737,"Veterans","MERGED ALL TXT",90,4,5,5,36502,11112,25312,78,30.4422,29.0484
17736,"Veterans","MERGED ALL TXT",105,4,5,5,36502,6108,30287,107,16.7333,20.7607
17735,"Veterans","MERGED ALL TXT",135,4,5,5,36502,11850,24579,73,32.464,29.9554
17734,"Veterans","MERGED ALL TXT",125,4,5,5,36502,12147,24331,24,33.2776,40.7361
17733,"Veterans","MERGED ALL TXT",125,4,5,5,36502,9660,26740,102,26.4643,26.4614
17732,"Veterans","MERGED ALL TXT",140,4,5,5,36502,12921,23517,64,35.3981,29.7361
17731,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14862,21612,28,40.7156,46.9665
17730,"Veterans","MERGED ALL TXT",160,4,5,5,36502,15120,21352,30,41.4224,48.0586
17729,"Veterans","MERGED ALL TXT",115,4,5,5,36502,10979,25435,88,30.0778,27.0991
17728,"Veterans","MERGED ALL TXT",125,4,5,5,36502,15866,20600,36,43.4661,48.5404
17727,"Veterans","MERGED ALL TXT",135,4,5,5,36502,13366,23084,52,36.6172,32.3806
17726,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12500,23928,74,34.2447,29.5609
17725,"Veterans","MERGED ALL TXT",130,4,5,5,36502,12752,23711,39,34.9351,42.5288
17724,"Veterans","MERGED ALL TXT",130,4,5,5,36502,11519,24955,28,31.5572,29.7498
17723,"Veterans","MERGED ALL TXT",115,4,5,5,36502,12204,24228,70,33.4338,30.2665
17722,"Veterans","MERGED ALL TXT",125,4,5,5,36502,7926,28460,116,21.7139,23.601
17721,"Veterans","MERGED ALL TXT",90,4,5,5,36502,9717,26693,92,26.6205,26.8178
17720,"Veterans","MERGED ALL TXT",120,4,5,5,36502,9116,27296,90,24.974,26.3375
17719,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12248,24199,55,33.5543,29.9985
17718,"Veterans","MERGED ALL TXT",110,4,5,5,36502,8371,28025,106,22.933,23.6446
17717,"Veterans","MERGED ALL TXT",125,4,5,5,36502,7632,28747,123,20.9084,23.4895
17716,"Veterans","MERGED ALL TXT",150,4,5,5,36502,9607,26800,95,26.3191,23.2023
17715,"Veterans","MERGED ALL TXT",140,4,5,5,36502,11145,25237,120,30.5326,27.386
17714,"Veterans","MERGED ALL TXT",115,4,5,5,36502,11405,25069,28,31.2449,29.9784
17713,"Veterans","MERGED ALL TXT",110,4,5,5,36502,14848,21613,41,40.6772,46.5748
17712,"Veterans","MERGED ALL TXT",100,4,5,5,36502,9472,26931,99,25.9493,25.2552
17711,"Veterans","MERGED ALL TXT",120,4,5,5,36502,9260,27133,109,25.3685,24.9551
17710,"Veterans","MERGED ALL TXT",140,4,5,5,36502,9061,27340,101,24.8233,21.4874
17709,"Veterans","MERGED ALL TXT",110,4,5,5,36502,13096,23381,25,35.8775,33.0803
17708,"Veterans","MERGED ALL TXT",150,4,5,5,36502,13135,23300,67,35.9843,30.6679
17707,"Veterans","MERGED ALL TXT",135,4,5,5,36502,8420,27985,97,23.0672,24.6147
17706,"Veterans","MERGED ALL TXT",125,4,5,5,36502,14023,22449,30,38.4171,44.2258
17705,"Veterans","MERGED ALL TXT",135,4,5,5,36502,12038,24392,72,32.979,30.082
17704,"Veterans","MERGED ALL TXT",130,4,5,5,36502,14364,22098,40,39.3513,44.7514
17703,"Veterans","MERGED ALL TXT",155,4,5,5,36502,12872,23576,54,35.2638,29.5628
17702,"Veterans","MERGED ALL TXT",140,4,5,5,36502,9818,26569,115,26.8972,25.2149
17701,"Veterans","MERGED ALL TXT",135,4,5,5,36502,7125,29266,111,19.5195,21.858
17700,"Veterans","MERGED ALL TXT",150,4,5,5,36502,12465,23955,82,34.1488,30.4462
17699,"Veterans","MERGED ALL TXT",130,4,5,5,36502,9542,26871,89,26.141,25.0865
17698,"Veterans","MERGED ALL TXT",120,4,5,5,36502,10011,26473,18,27.4259,26.1213
17697,"Veterans","MERGED ALL TXT",95,4,5,5,36502,10591,25837,74,29.0148,28.2339
17696,"Veterans","MERGED ALL TXT",150,4,5,5,36502,14220,22241,41,38.9568,45.9863
